figure_file,axes_index,axes_title,artist_type,artist_label,series_index,point_index,x,y,width,height
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,0,0,1.0000133580701454,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,1,0.0071428571428571426,0.81082977543263857,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,2,0.014285714285714285,0.752458245063508,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,3,0.021428571428571429,0.71351380906029205,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,4,0.028571428571428571,0.68403864973185946,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,5,0.035714285714285712,0.66031160177215797,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,6,0.042857142857142858,0.64048405654689311,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,7,0.049999999999999996,0.6234896873620438,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,8,0.057142857142857141,0.60865264170392053,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,9,0.064285714285714279,0.59551558754054179,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,10,0.071428571428571425,0.58375373984013923,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,11,0.07857142857142857,0.57312768407204051,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,12,0.085714285714285715,0.56345566436370897,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,13,0.09285714285714286,0.55459625205430929,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,14,0.099999999999999992,0.54643722426901165,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,15,0.10714285714285714,0.53888797507091224,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,16,0.11428571428571428,0.53187428179630802,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,17,0.12142857142857143,0.52533456838764858,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,18,0.12857142857142856,0.51921718111132698,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,19,0.1357142857142857,0.51347836334131403,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,20,0.14285714285714285,0.50808072364253598,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,21,0.14999999999999999,0.50299205917808132,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,22,0.15714285714285714,0.49818443973957444,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,23,0.16428571428571428,0.49363347863289569,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,24,0.17142857142857143,0.48931778569903756,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,25,0.17857142857142858,0.4852184682036752,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,26,0.18571428571428572,0.48131875501846533,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,27,0.19285714285714284,0.47760372317881322,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,28,0.19999999999999998,0.47406001501010264,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,29,0.20714285714285713,0.47067563338359358,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,30,0.21428571428571427,0.46743976433523349,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,31,0.22142857142857142,0.46434262100462304,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,32,0.22857142857142856,0.46137535052424417,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,33,0.23571428571428571,0.45852985262798657,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,34,0.24285714285714285,0.45579878736355106,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,35,0.25,0.45317539614439556,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,36,0.25714285714285712,0.45065350593509057,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,37,0.26428571428571429,0.44822743669309928,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,38,0.27142857142857141,0.44589195621587302,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,39,0.27857142857142858,0.44364223483479992,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,40,0.2857142857142857,0.44147380561617994,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,41,0.29285714285714287,0.43938252946815626,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,42,0.29999999999999999,0.43736456423869119,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,43,0.30714285714285711,0.43541633736840618,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,44,0.31428571428571428,0.43353452159256278,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,45,0.3214285714285714,0.43171601334988585,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,46,0.32857142857142857,0.42995791348046686,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,47,0.33571428571428569,0.42825750369748122,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,48,0.34285714285714286,0.42661226205487657,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,49,0.34999999999999998,0.42501978718076328,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,50,0.35714285714285715,0.42347784754310142,,
maic_m_water-ethanol_5_NaBr_h2o60_etoh40.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.60, x_Ethanol=0.40) [MIAC_m]",line,NaBr 2012,0,51,0.36428571428571427,0.42198433911553018,,
