figure_file,axes_index,axes_title,artist_type,artist_label,series_index,point_index,x,y,width,height
miac_water-methanol-ethanol_4_NaCl_h2o78_meoh07_etoh15.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.78, x_Methanol=0.07, x_Ethanol=0.15) [MIAC]",line,NaCl 2012,0,0,0,1.0000111207705473,,
miac_water-methanol-ethanol_4_NaCl_h2o78_meoh07_etoh15.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.78, x_Methanol=0.07, x_Ethanol=0.15) [MIAC]",line,NaCl 2012,0,1,3.3269245084052854e-05,0.92986913547603645,,
miac_water-methanol-ethanol_4_NaCl_h2o78_meoh07_etoh15.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.78, x_Methanol=0.07, x_Ethanol=0.15) [MIAC]",line,NaCl 2012,0,2,6.6536276556413974e-05,0.90385517202323595,,
miac_water-methanol-ethanol_4_NaCl_h2o78_meoh07_etoh15.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.78, x_Methanol=0.07, x_Ethanol=0.15) [MIAC]",line,NaCl 2012,0,3,9.9801094638004223e-05,0.88497097819338411,,
miac_water-methanol-ethanol_4_NaCl_h2o78_meoh07_etoh15.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.78, x_Methanol=0.07, x_Ethanol=0.15) [MIAC]",line,NaCl 2012,0,4,0.00013306369954971508,0.86973245489434758,,
miac_water-methanol-ethanol_4_NaCl_h2o78_meoh07_etoh15.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.78, x_Methanol=0.07, x_Ethanol=0.15) [MIAC]",line,NaCl 2012,0,5,0.00016632409151240863,0.85679775915693301,,
miac_water-methanol-ethanol_4_NaCl_h2o78_meoh07_etoh15.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.78, x_Methanol=0.07, x_Ethanol=0.15) [MIAC]",line,NaCl 2012,0,6,0.00019958227074691758,0.84548236174574165,,
miac_water-methanol-ethanol_4_NaCl_h2o78_meoh07_etoh15.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.78, x_Methanol=0.07, x_Ethanol=0.15) [MIAC]",line,NaCl 2012,0,7,0.00023283823747404523,0.83538170861242023,,
miac_water-methanol-ethanol_4_NaCl_h2o78_meoh07_etoh15.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.78, x_Methanol=0.07, x_Ethanol=0.15) [MIAC]",line,NaCl 2012,0,8,0.00026609199191456544,0.8262335298619935,,
miac_water-methanol-ethanol_4_NaCl_h2o78_meoh07_etoh15.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.78, x_Methanol=0.07, x_Ethanol=0.15) [MIAC]",line,NaCl 2012,0,9,0.00029934353428922293,0.81785654543085318,,
miac_water-methanol-ethanol_4_NaCl_h2o78_meoh07_etoh15.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.78, x_Methanol=0.07, x_Ethanol=0.15) [MIAC]",line,NaCl 2012,0,10,0.00033259286481873278,0.81011938440722797,,
miac_water-methanol-ethanol_4_NaCl_h2o78_meoh07_etoh15.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.78, x_Methanol=0.07, x_Ethanol=0.15) [MIAC]",line,NaCl 2012,0,11,0.00036583998372378089,0.80292340836127496,,
miac_water-methanol-ethanol_4_NaCl_h2o78_meoh07_etoh15.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.78, x_Methanol=0.07, x_Ethanol=0.15) [MIAC]",line,NaCl 2012,0,12,0.00039908489122502365,0.79619224908623487,,
miac_water-methanol-ethanol_4_NaCl_h2o78_meoh07_etoh15.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.78, x_Methanol=0.07, x_Ethanol=0.15) [MIAC]",line,NaCl 2012,0,13,0.00043232758754308833,0.78986551382667525,,
miac_water-methanol-ethanol_4_NaCl_h2o78_meoh07_etoh15.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.78, x_Methanol=0.07, x_Ethanol=0.15) [MIAC]",line,NaCl 2012,0,14,0.00046556807289857246,0.7838944445758288,,
miac_water-methanol-ethanol_4_NaCl_h2o78_meoh07_etoh15.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.78, x_Methanol=0.07, x_Ethanol=0.15) [MIAC]",line,NaCl 2012,0,15,0.00049880634751204472,0.77823903787944204,,
miac_water-methanol-ethanol_4_NaCl_h2o78_meoh07_etoh15.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.78, x_Methanol=0.07, x_Ethanol=0.15) [MIAC]",line,NaCl 2012,0,16,0.00053204241160404418,0.77286600992599364,,
miac_water-methanol-ethanol_4_NaCl_h2o78_meoh07_etoh15.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.78, x_Methanol=0.07, x_Ethanol=0.15) [MIAC]",line,NaCl 2012,0,17,0.00056527626539508045,0.76774732993615558,,
miac_water-methanol-ethanol_4_NaCl_h2o78_meoh07_etoh15.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.78, x_Methanol=0.07, x_Ethanol=0.15) [MIAC]",line,NaCl 2012,0,18,0.00059850790910563406,0.76285913977883613,,
miac_water-methanol-ethanol_4_NaCl_h2o78_meoh07_etoh15.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.78, x_Methanol=0.07, x_Ethanol=0.15) [MIAC]",line,NaCl 2012,0,19,0.00063173734295615615,0.75818094234871358,,
