figure_file,axes_index,axes_title,artist_type,artist_label,series_index,point_index,x,y,width,height
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,0,0,1.0000087970306306,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,1,5.6114524327452399e-05,0.92980916153892479,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,2,0.00011222275132859528,0.90425027568320582,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,3,0.00016832468206342407,0.88586855242555174,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,4,0.00022442031759169637,0.87114546533521031,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,5,0.00028050965897293191,0.85872811296187557,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,6,0.00033659270726641268,0.84792738355780062,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,7,0.00039266946353118295,0.83833660139213484,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,8,0.00044873992882604952,0.8296924849924362,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,9,0.00050480410420958148,0.82181329748332044,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,10,0.00056086199074011035,0.81456752448381986,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,11,0.00061691358947573067,0.80785647725716003,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,12,0.00067295890147429905,0.80160393538903785,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,13,0.00072899792779343529,0.79574963525016751,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,14,0.00078503066949052165,0.79024499354548972,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,15,0.00084105712762270329,0.78505019532953113,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,16,0.00089707730324688868,0.78013215012197268,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,17,0.0009530911974197485,0.77546302020762459,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,18,0.0010090988111977172,0.7710191367749728,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,19,0.0010651001456369923,0.76678018657828961,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,20,0.0011210952017935336,0.76272859046372632,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,21,0.0011770839807230655,0.75884902201902915,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,22,0.0012330664834810749,0.7551280290286867,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,23,0.0012890427111228117,0.75155373281349214,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,24,0.0013450126647032905,0.74811558612147588,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,25,0.0014009763452772881,0.74480417687613365,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,26,0.0014569337538993456,0.74161106711601665,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,27,0.0015128848916237676,0.7385286601733636,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,28,0.0015688297595046227,0.73555008987024695,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,29,0.0016247683585957423,0.73266912786882821,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,30,0.0016807006899507231,0.72988010521150137,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,31,0.0017366267546229245,0.72717784608315728,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,32,0.0017925465536654704,0.7245576109299372,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,33,0.0018484600881312489,0.72201504776418501,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,34,0.0019043673590729111,0.71954615031973823,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,35,0.001960268367542874,0.7171472215373581,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,36,0.002016163114593318,0.71481484204358914,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,37,0.0020720516012761869,0.71254584249269293,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,38,0.0021279338286431903,0.71033727918348466,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,39,0.0021838097977458027,0.70818641298671337,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,40,0.0022396795096352598,0.70609069032171912,,
miac_water-methanol-ethanol_4_NaCl_h2o93_meoh03_etoh04.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.93, x_Methanol=0.03, x_Ethanol=0.04) [MIAC]",line,NaCl 2012,0,41,0.0022955429653625662,0.70404772651960701,,
