figure_file,axes_index,axes_title,artist_type,artist_label,series_index,point_index,x,y,width,height
maic_m_water-methanol_5_NaBr_h2o60_meoh40.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.60, x_Methanol=0.40) [MIAC_m]",line,NaBr 2012,0,0,0,1.0000108785402664,,
maic_m_water-methanol_5_NaBr_h2o60_meoh40.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.60, x_Methanol=0.40) [MIAC_m]",line,NaBr 2012,0,1,0.0042857142857142859,0.88767995737801764,,
maic_m_water-methanol_5_NaBr_h2o60_meoh40.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.60, x_Methanol=0.40) [MIAC_m]",line,NaBr 2012,0,2,0.0085714285714285719,0.84962497247196433,,
maic_m_water-methanol_5_NaBr_h2o60_meoh40.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.60, x_Methanol=0.40) [MIAC_m]",line,NaBr 2012,0,3,0.012857142857142859,0.82317416328103732,,
maic_m_water-methanol_5_NaBr_h2o60_meoh40.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.60, x_Methanol=0.40) [MIAC_m]",line,NaBr 2012,0,4,0.017142857142857144,0.80253836053437211,,
maic_m_water-methanol_5_NaBr_h2o60_meoh40.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.60, x_Methanol=0.40) [MIAC_m]",line,NaBr 2012,0,5,0.021428571428571429,0.78551386102049581,,
maic_m_water-methanol_5_NaBr_h2o60_meoh40.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.60, x_Methanol=0.40) [MIAC_m]",line,NaBr 2012,0,6,0.025714285714285717,0.77098828487079352,,
maic_m_water-methanol_5_NaBr_h2o60_meoh40.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.60, x_Methanol=0.40) [MIAC_m]",line,NaBr 2012,0,7,0.030000000000000002,0.758310664134069,,
maic_m_water-methanol_5_NaBr_h2o60_meoh40.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.60, x_Methanol=0.40) [MIAC_m]",line,NaBr 2012,0,8,0.034285714285714287,0.74706289579398977,,
maic_m_water-methanol_5_NaBr_h2o60_meoh40.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.60, x_Methanol=0.40) [MIAC_m]",line,NaBr 2012,0,9,0.038571428571428576,0.73695854559305507,,
maic_m_water-methanol_5_NaBr_h2o60_meoh40.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.60, x_Methanol=0.40) [MIAC_m]",line,NaBr 2012,0,10,0.042857142857142858,0.72779182697021561,,
maic_m_water-methanol_5_NaBr_h2o60_meoh40.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.60, x_Methanol=0.40) [MIAC_m]",line,NaBr 2012,0,11,0.047142857142857146,0.71940938491480144,,
maic_m_water-methanol_5_NaBr_h2o60_meoh40.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.60, x_Methanol=0.40) [MIAC_m]",line,NaBr 2012,0,12,0.051428571428571435,0.71169356675240691,,
maic_m_water-methanol_5_NaBr_h2o60_meoh40.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.60, x_Methanol=0.40) [MIAC_m]",line,NaBr 2012,0,13,0.055714285714285716,0.70455194341442162,,
maic_m_water-methanol_5_NaBr_h2o60_meoh40.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.60, x_Methanol=0.40) [MIAC_m]",line,NaBr 2012,0,14,0.060000000000000005,0.69791048223193675,,
maic_m_water-methanol_5_NaBr_h2o60_meoh40.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.60, x_Methanol=0.40) [MIAC_m]",line,NaBr 2012,0,15,0.064285714285714293,0.69170885021106432,,
