figure_file,axes_index,axes_title,artist_type,artist_label,series_index,point_index,x,y,width,height
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,0,0,1.0000164802759242,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,1,0.00019908556847265688,0.77332363935599746,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,2,0.00039809188259656272,0.70574367991288944,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,3,0.00059701898968806863,0.66131919478055379,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,4,0.00079586693702586846,0.62806067944965249,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,5,0.00099463577185103557,0.60152119404285675,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,6,0.0011933255413670613,0.57950564397342108,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,7,0.0013919362927398912,0.56075504823566313,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,8,0.0015904680730979628,0.54447559490147279,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,9,0.0017889209295322435,0.5301327069111117,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,10,0.0019872949090962667,0.51734846701968873,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,11,0.0021855900588061698,0.5058454427707173,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,12,0.002383806425640731,0.49541383717866466,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,13,0.0025819440565414058,0.48589105585282344,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,14,0.0027800029984123668,0.47714853232936077,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,15,0.0029779832981205357,0.46908278940361747,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,16,0.0031758850024956259,0.46160937842743482,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,17,0.0033737081583301754,0.45465842264965695,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,18,0.0035714528123795843,0.44817150081180562,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,19,0.0037691190113621543,0.44209926126147836,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,20,0.0039667068019591228,0.43639964857661107,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,21,0.0041642162308146982,0.43103654025727889,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,22,0.0043616473445361034,0.42597868758498009,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,23,0.0045590001896936017,0.42119888264187422,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,24,0.0047562748128205466,0.41667329076484183,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,25,0.0049534712604134053,0.4123809432871029,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,26,0.005150589578931805,0.40830325581843258,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,27,0.0053476298147985633,0.40442372532135246,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,28,0.0055445920143997289,0.4007276093385897,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,29,0.0057414762240846134,0.39720171351302652,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,30,0.0059382824901658363,0.39383414158333441,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,31,0.0061350108589193469,0.39061417382297076,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,32,0.0063316613765844769,0.38753209468849581,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,33,0.0065282340893639624,0.38457909891782771,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,34,0.0067247290434239906,0.38174714054749093,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,35,0.0069211462848942319,0.37902888993155781,,
miac_water-ethanol_5_NaBr_h2o40_etoh60.png,0,"NaBr in water-ethanol at 298.15 K (x_H2O=0.40, x_Ethanol=0.60) [MIAC]",line,NaBr 2012,0,36,0.0071174858598678711,0.37641763316419541,,
