figure_file,axes_index,axes_title,artist_type,artist_label,series_index,point_index,x,y,width,height
miac_water-ethanol_4_NaCl_h2o79_etoh21.png,0,"NaCl in water-ethanol at 298.15 K (x_H2O=0.79, x_Ethanol=0.21) [MIAC]",line,NaCl 2012,0,0,0,1.0000101292299564,,
miac_water-ethanol_4_NaCl_h2o79_etoh21.png,0,"NaCl in water-ethanol at 298.15 K (x_H2O=0.79, x_Ethanol=0.21) [MIAC]",line,NaCl 2012,0,1,6.8042220859454149e-05,0.91074688037002216,,
miac_water-ethanol_4_NaCl_h2o79_etoh21.png,0,"NaCl in water-ethanol at 298.15 K (x_H2O=0.79, x_Ethanol=0.21) [MIAC]",line,NaCl 2012,0,2,0.00013607518286126258,0.87883025589938868,,
miac_water-ethanol_4_NaCl_h2o79_etoh21.png,0,"NaCl in water-ethanol at 298.15 K (x_H2O=0.79, x_Ethanol=0.21) [MIAC]",line,NaCl 2012,0,3,0.00020409888789514781,0.85606821906722563,,
miac_water-ethanol_4_NaCl_h2o79_etoh21.png,0,"NaCl in water-ethanol at 298.15 K (x_H2O=0.79, x_Ethanol=0.21) [MIAC]",line,NaCl 2012,0,4,0.00027211333785031819,0.83795223948518371,,
miac_water-ethanol_4_NaCl_h2o79_etoh21.png,0,"NaCl in water-ethanol at 298.15 K (x_H2O=0.79, x_Ethanol=0.21) [MIAC]",line,NaCl 2012,0,5,0.00034011853461546798,0.82275301599789719,,
miac_water-ethanol_4_NaCl_h2o79_etoh21.png,0,"NaCl in water-ethanol at 298.15 K (x_H2O=0.79, x_Ethanol=0.21) [MIAC]",line,NaCl 2012,0,6,0.00040811448007877762,0.80959166043774744,,
miac_water-ethanol_4_NaCl_h2o79_etoh21.png,0,"NaCl in water-ethanol at 298.15 K (x_H2O=0.79, x_Ethanol=0.21) [MIAC]",line,NaCl 2012,0,7,0.00047610117612791384,0.79795058777136751,,
miac_water-ethanol_4_NaCl_h2o79_etoh21.png,0,"NaCl in water-ethanol at 298.15 K (x_H2O=0.79, x_Ethanol=0.21) [MIAC]",line,NaCl 2012,0,8,0.00054407862465002987,0.78749538410053643,,
miac_water-ethanol_4_NaCl_h2o79_etoh21.png,0,"NaCl in water-ethanol at 298.15 K (x_H2O=0.79, x_Ethanol=0.21) [MIAC]",line,NaCl 2012,0,9,0.00061204682753176543,0.77799565501363943,,
miac_water-ethanol_4_NaCl_h2o79_etoh21.png,0,"NaCl in water-ethanol at 298.15 K (x_H2O=0.79, x_Ethanol=0.21) [MIAC]",line,NaCl 2012,0,10,0.00068000578665924731,0.76928498408453427,,
miac_water-ethanol_4_NaCl_h2o79_etoh21.png,0,"NaCl in water-ethanol at 298.15 K (x_H2O=0.79, x_Ethanol=0.21) [MIAC]",line,NaCl 2012,0,11,0.00074795550391808946,0.76123871609400806,,
miac_water-ethanol_4_NaCl_h2o79_etoh21.png,0,"NaCl in water-ethanol at 298.15 K (x_H2O=0.79, x_Ethanol=0.21) [MIAC]",line,NaCl 2012,0,12,0.00081589598119339213,0.7537607433275747,,
miac_water-ethanol_4_NaCl_h2o79_etoh21.png,0,"NaCl in water-ethanol at 298.15 K (x_H2O=0.79, x_Ethanol=0.21) [MIAC]",line,NaCl 2012,0,13,0.00088382722036974416,0.74677520689226606,,
miac_water-ethanol_4_NaCl_h2o79_etoh21.png,0,"NaCl in water-ethanol at 298.15 K (x_H2O=0.79, x_Ethanol=0.21) [MIAC]",line,NaCl 2012,0,14,0.00095174922333122092,0.74022105141764583,,
miac_water-ethanol_4_NaCl_h2o79_etoh21.png,0,"NaCl in water-ethanol at 298.15 K (x_H2O=0.79, x_Ethanol=0.21) [MIAC]",line,NaCl 2012,0,15,0.0010196619919613859,0.73404832102900031,,
miac_water-ethanol_4_NaCl_h2o79_etoh21.png,0,"NaCl in water-ethanol at 298.15 K (x_H2O=0.79, x_Ethanol=0.21) [MIAC]",line,NaCl 2012,0,16,0.0010875655281432908,0.72821556210023719,,
