figure_file,axes_index,axes_title,artist_type,artist_label,series_index,point_index,x,y,width,height
maic_m_water-methanol_5_NaBr_h2o00_meoh100.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.00, x_Methanol=1.00) [MIAC_m]",line,NaBr 2012,0,0,0,1.0000184471261639,,
maic_m_water-methanol_5_NaBr_h2o00_meoh100.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.00, x_Methanol=1.00) [MIAC_m]",line,NaBr 2012,0,1,0.0028571428571428571,0.8214260611932217,,
maic_m_water-methanol_5_NaBr_h2o00_meoh100.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.00, x_Methanol=1.00) [MIAC_m]",line,NaBr 2012,0,2,0.0057142857142857143,0.76448536386069232,,
maic_m_water-methanol_5_NaBr_h2o00_meoh100.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.00, x_Methanol=1.00) [MIAC_m]",line,NaBr 2012,0,3,0.0085714285714285719,0.72594018141392136,,
maic_m_water-methanol_5_NaBr_h2o00_meoh100.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.00, x_Methanol=1.00) [MIAC_m]",line,NaBr 2012,0,4,0.011428571428571429,0.69644603589758947,,
maic_m_water-methanol_5_NaBr_h2o00_meoh100.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.00, x_Methanol=1.00) [MIAC_m]",line,NaBr 2012,0,5,0.014285714285714285,0.67248774191559735,,
maic_m_water-methanol_5_NaBr_h2o00_meoh100.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.00, x_Methanol=1.00) [MIAC_m]",line,NaBr 2012,0,6,0.017142857142857144,0.65230919410311416,,
maic_m_water-methanol_5_NaBr_h2o00_meoh100.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.00, x_Methanol=1.00) [MIAC_m]",line,NaBr 2012,0,7,0.02,0.63489236643679059,,
maic_m_water-methanol_5_NaBr_h2o00_meoh100.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.00, x_Methanol=1.00) [MIAC_m]",line,NaBr 2012,0,8,0.022857142857142857,0.6195890985362813,,
maic_m_water-methanol_5_NaBr_h2o00_meoh100.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.00, x_Methanol=1.00) [MIAC_m]",line,NaBr 2012,0,9,0.025714285714285714,0.60595897277029898,,
