figure_file,axes_index,axes_title,artist_type,artist_label,series_index,point_index,x,y,width,height
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,0,0,1.0000089347222085,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,1,0.00011895855574984328,0.90094217410117494,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,2,0.00023788881259011177,0.8673834599211605,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,3,0.00035679078061759558,0.84408710822741906,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,4,0.00047566446992428199,0.8259415837602897,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,5,0.00059450989059735846,0.81099924128839218,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,6,0.00071332705271921575,0.79827610706099716,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,7,0.00083211596636745017,0.78719590051621136,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,8,0.00095087664161486684,0.77738821482235165,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,9,0.0010696090885294824,0.76859911441587414,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,10,0.0011883133171745283,0.76064604051613838,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,11,0.0013069893376084526,0.7533928621788486,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,12,0.0014256371598849239,0.74673507810985473,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,13,0.0015442567940528336,0.74059054827229598,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,14,0.0016628482501562991,0.73489342809631431,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,15,0.0017814115382346659,0.72959005306227209,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,16,0.0018999466683225117,0.72463605996439218,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,17,0.0020184536504496476,0.71999432131723795,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,18,0.002136932494641123,0.7156334289945564,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,19,0.0022553832109172252,0.71152655997313918,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,20,0.0023738058092934865,0.70765061291413833,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,21,0.0024922002997806842,0.70398554088452381,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,22,0.0026105666923848425,0.70051382901675774,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,23,0.0027289049971072382,0.697220072897203,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,24,0.0028472152239444027,0.69409068226565418,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,25,0.0029654973828881219,0.6911135410016791,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,26,0.0030837514839254449,0.68827785867870894,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,27,0.0032019775370386795,0.68557395405034105,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,28,0.0033201755522054019,0.68299311220294623,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,29,0.0034383455393984532,0.68052745880362375,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,30,0.0035564875085859495,0.67816985463884094,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,31,0.0036746014697312769,0.67591380622157926,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,32,0.0037926874327930994,0.67375338953886377,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,33,0.0039107454077253615,0.67168318514830905,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,34,0.0040287754044772868,0.66969822190587991,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,35,0.0041467774329933867,0.66779392880159372,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,36,0.0042647515032134594,0.66596609273557872,,
miac_water-methanol_5_NaBr_h2o80_meoh20.png,0,"NaBr in water-methanol at 298.15 K (x_H2O=0.80, x_Methanol=0.20) [MIAC]",line,NaBr 2012,0,37,0.0043826976250725931,0.66421082215525284,,
