figure_file,axes_index,axes_title,artist_type,artist_label,series_index,point_index,x,y,width,height
miac_water-methanol-ethanol_4_NaCl_h2o92_meoh06_etoh02.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.92, x_Methanol=0.06, x_Ethanol=0.02) [MIAC]",line,NaCl 2012,0,0,0,1.0000087563276956,,
miac_water-methanol-ethanol_4_NaCl_h2o92_meoh06_etoh02.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.92, x_Methanol=0.06, x_Ethanol=0.02) [MIAC]",line,NaCl 2012,0,1,5.559565490659867e-05,0.93052100982153618,,
miac_water-methanol-ethanol_4_NaCl_h2o92_meoh06_etoh02.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.92, x_Methanol=0.06, x_Ethanol=0.02) [MIAC]",line,NaCl 2012,0,2,0.0001111851284031679,0.90522336052654262,,
miac_water-methanol-ethanol_4_NaCl_h2o92_meoh06_etoh02.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.92, x_Methanol=0.06, x_Ethanol=0.02) [MIAC]",line,NaCl 2012,0,3,0.00016676842152057168,0.88703082584651094,,
miac_water-methanol-ethanol_4_NaCl_h2o92_meoh06_etoh02.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.92, x_Methanol=0.06, x_Ethanol=0.02) [MIAC]",line,NaCl 2012,0,4,0.00022234553528944475,0.87246033195533856,,
miac_water-methanol-ethanol_4_NaCl_h2o92_meoh06_etoh02.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.92, x_Methanol=0.06, x_Ethanol=0.02) [MIAC]",line,NaCl 2012,0,5,0.00027791647074019283,0.86017258358780357,,
miac_water-methanol-ethanol_4_NaCl_h2o92_meoh06_etoh02.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.92, x_Methanol=0.06, x_Ethanol=0.02) [MIAC]",line,NaCl 2012,0,6,0.00033348122890299248,0.84948538756371561,,
miac_water-methanol-ethanol_4_NaCl_h2o92_meoh06_etoh02.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.92, x_Methanol=0.06, x_Ethanol=0.02) [MIAC]",line,NaCl 2012,0,7,0.00038903981080779112,0.83999614414799773,,
miac_water-methanol-ethanol_4_NaCl_h2o92_meoh06_etoh02.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.92, x_Methanol=0.06, x_Ethanol=0.02) [MIAC]",line,NaCl 2012,0,8,0.00044459221748430747,0.83144420666925145,,
miac_water-methanol-ethanol_4_NaCl_h2o92_meoh06_etoh02.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.92, x_Methanol=0.06, x_Ethanol=0.02) [MIAC]",line,NaCl 2012,0,9,0.00050013844996203119,0.82364965413542746,,
miac_water-methanol-ethanol_4_NaCl_h2o92_meoh06_etoh02.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.92, x_Methanol=0.06, x_Ethanol=0.02) [MIAC]",line,NaCl 2012,0,10,0.00055567850927022309,0.81648226340830288,,
miac_water-methanol-ethanol_4_NaCl_h2o92_meoh06_etoh02.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.92, x_Methanol=0.06, x_Ethanol=0.02) [MIAC]",line,NaCl 2012,0,11,0.00061121239643791546,0.80984439141367559,,
miac_water-methanol-ethanol_4_NaCl_h2o92_meoh06_etoh02.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.92, x_Methanol=0.06, x_Ethanol=0.02) [MIAC]",line,NaCl 2012,0,12,0.00066674011249391151,0.80366051360641833,,
miac_water-methanol-ethanol_4_NaCl_h2o92_meoh06_etoh02.png,0,"NaCl in water-methanol-ethanol at 298.15 K (x_H2O=0.92, x_Methanol=0.06, x_Ethanol=0.02) [MIAC]",line,NaCl 2012,0,13,0.00072226165846678617,0.79787098584100447,,
